Order ID,Order Date,Customer Name,Country,State,City,Region,Segment,Ship Mode,Category,Sub-Category,Product Name,Discount,Sales,Profit,Quantity,Feedback?
AZ-2012-808163,2012-03-20,Yusuf Maulana,Indonesia,DKI Jakarta,Jakarta,Barat,Consumer,Immediate,Technology,Machines,Mouse Wireless,0.0,1360000,182918,2,True
AZ-2012-3333420,2012-03-20,Andi Pratama,Indonesia,Sumatera Utara,Medan,Barat,Corporate,Economy Plus,Office Supplies,Art,Pulpen Gel,0.0,150000,20906,6,False
AZ-2012-3333420,2012-03-20,Putri Maharani,Indonesia,Sumatera Selatan,Palembang,Barat,Corporate,Economy Plus,Office Supplies,Binders,Map Plastik,0.0,88000,13271,2,True
AZ-2012-3333420,2012-03-20,Farhan Akbar,Indonesia,Jawa Timur,Surabaya,Tengah,Corporate,Economy Plus,Office Supplies,Binders,Sticky Notes,0.0,90000,20546,3,True
AZ-2012-3333420,2012-03-20,Unknown,Indonesia,Kalimantan Timur,Balikpapan,Timur,Corporate,Economy Plus,Technology,Accessories,Headset,0.0,470000,66376,2,True
AZ-2012-4148308,2012-03-21,Bagus Setiawan,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Corporate,Economy,Office Supplies,Storage,Spidol Permanen,0.4,66000,9090,4,False
AZ-2012-4148308,2012-03-21,Citra Ayuningtyas,Indonesia,Kalimantan Timur,Balikpapan,Timur,Corporate,Economy,Office Supplies,Supplies,Map Plastik,0.0,26500,3360,1,False
AZ-2012-6445968,2012-03-22,Bagus Setiawan,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Economy,Furniture,Chairs,Meja Lipat,0.5,9375000,2002739,10,True
AZ-2012-207540,2012-03-22,Fajar Nugroho,Indonesia,Jawa Barat,Bogor,Barat,Home Office,Economy Plus,Technology,Accessories,Mouse Wireless,0.0,990000,82237,3,False
AZ-2012-764953,2012-03-22,Yusuf Maulana,Indonesia,Sumatera Utara,Medan,Barat,Corporate,Immediate,Office Supplies,Art,Binder A4,0.0,116000,12727,8,True
BN-2012-1069240,2012-03-22,Budi Santoso,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Economy,Office Supplies,Art,Map Plastik,0.0,33500,6978,1,True
BN-2012-1069240,2012-03-22,Rina Kurnia,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Economy,Office Supplies,Storage,Map Plastik,0.1,945000,21637,6,True
AZ-2012-3743850,2012-03-23,Budi Santoso,Indonesia,Sumatera Utara,Medan,Barat,Home Office,Economy Plus,Office Supplies,Paper,Kertas HVS A4,0.0,77000,14638,2,False
AZ-2012-2419609,2012-03-23,Rizky Hidayat,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Corporate,Economy,Office Supplies,Storage,Map Plastik,0.1,71100,11525,2,True
AZ-2012-2419609,2012-03-23,Siti Aisyah,Indonesia,Jawa Timur,Malang,Tengah,Corporate,Economy,Technology,Machines,Mouse Wireless,0.0,765000,111723,3,False
BN-2012-5986859,2012-03-23,Rizky Hidayat,Indonesia,Jawa Barat,Bandung,Barat,Corporate,Economy Plus,Office Supplies,Binders,Map Plastik,0.0,190000,16014,4,False
BN-2012-5986859,2012-03-23,Putri Maharani,Indonesia,Jawa Timur,Malang,Tengah,Corporate,Economy Plus,Office Supplies,Binders,Spidol Permanen,0.0,63000,8446,2,True
AZ-2012-7351228,2012-03-24,Citra Ayuningtyas,Indonesia,Jawa Tengah,Semarang,Tengah,Corporate,Economy Plus,Office Supplies,Paper,Kertas HVS A4,0.0,368000,88975,8,False
AZ-2012-6449044,2012-03-24,Fajar Nugroho,Indonesia,Sulawesi Selatan,Makassar,Timur,Consumer,Economy Plus,Office Supplies,Art,Pulpen Gel,0.0,105000,8753,2,False
AZ-2012-6077999,2012-03-26,Nurul Hidayah,Indonesia,DKI Jakarta,Jakarta,Barat,Corporate,Priority,Office Supplies,Labels,Kertas HVS A4,0.0,172000,41031,4,True
AZ-2012-6077999,2012-03-26,Nabila Putri,Indonesia,Jawa Barat,Bogor,Barat,Corporate,Priority,Technology,Phones,Hedset,0.1,1341000,136838,2,True
AZ-2012-3389949,2012-03-26,Rina Kurnia,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Immediate,Office Supplies,Appliances,Map Plastik,0.0,105000,9242,7,True
AZ-2012-3389949,2012-03-26,Bagus Setiawan,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Immediate,Office Supplies,Art,Pulpen Gel,0.0,144000,27415,4,False
AZ-2012-3389949,2012-03-26,Rizky Hidayat,Indonesia,Sulawesi Selatan,Makassar,Timur,Consumer,Immediate,Office Supplies,Storage,Buku Tulis A5,0.0,38000,5353,2,True
AZ-2012-3389949,2012-03-26,Ilham Ramadhan,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Immediate,Office Supplies,Storage,Spidol Permanen,0.0,55000,8235,2,False
AZ-2012-3389949,2012-03-26,Fajar Nugroho,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Immediate,Technology,Accessories,Webcam HD,0.0,705000,144442,3,True
AZ-2012-1576083,2012-03-26,Ahmad Fauzi,Indonesia,Jawa Barat,Bekasi,Barat,Corporate,Priority,Office Supplies,Art,Pulpen Gel,0.0,156000,22442,12,True
AZ-2012-3635892,2012-03-26,Putri Maharani,Indonesia,Jawa Barat,Bandung,Barat,Corporate,Economy,Technology,Copiers,Keyboard USB,0.0,415000,41571,1,True
AZ-2012-5741069,2012-03-27,Siti Aisyah,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Economy Plus,Office Supplies,Storage,Binder A4,0.0,272500,28218,5,True
AZ-2012-5741069,2012-03-27,Nabila Putri,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Economy Plus,Technology,Machines,Webcam HD,0.0,1060000,128866,2,False
AZ-2012-741020,2012-03-27,Budi Santoso,Indonesia,Jawa Tengah,Semarang,Tengah,Home Office,Economy Plus,Office Supplies,Fasteners,Buku Tulis A5,0.0,114000,15619,4,False
AZ-2012-741020,2012-03-27,Nurul Hidayah,Indonesia,Sumatera Utara,Medan,Barat,Home Office,Economy Plus,Office Supplies,Storage,Buku Tulis A5,0.1,112500,26175,5,False
AZ-2012-4310145,2012-03-27,Agus Saputra,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Home Office,Immediate,Office Supplies,Storage,Pulpen Gel,0.0,42500,4221,1,False
AZ-2012-4627785,2012-03-28,Farhan Akbar,Indonesia,DKI Jakarta,Jakarta,Barat,Consumer,Economy Plus,Office Supplies,Fasteners,BukuTulis A5,0.0,94000,12994,4,False
AZ-2012-4627785,2012-03-28,Yusuf Maulana,Indonesia,Kalimantan Timur,Balikpapan,Timur,Consumer,Economy Plus,Office Supplies,Storage,Pulpen Gel,0.1,77400,10480,2,False
AZ-2012-8667424,2012-03-29,Bagus Setiawan,Indonesia,Sumatera Selatan,Palembang,Barat,Consumer,Priority,Furniture,Chairs,Meja Kerja,0.6,1050000,126629,3,False
AZ-2012-8667424,2012-03-29,Rina Kurnia,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Priority,Office Supplies,Paper,Pulpen Gel,0.5,35500,8769,2,True
BN-2012-9894081,2012-03-29,Bagus Setiawan,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Economy,Office Supplies,Storage,Kertas HVS A4,0.1,194400,45455,4,True
AZ-2012-3629477,2012-03-30,Nurul Hidayah,Indonesia,Jawa Barat,Bogor,Barat,Corporate,Economy,Office Supplies,Supplies,Sticky Notes,0.0,192000,46824,6,True
BN-2012-8610295,2012-03-30,Putri Maharani,Indonesia,Jawa Timur,Surabaya,Tengah,Consumer,Economy Plus,Office Supplies,Paper,Map Plastik,0.0,139500,11641,3,True
AZ-2012-2537589,2012-03-31,Bagus Setiawan,Indonesia,Jawa Barat,Bandung,Barat,Consumer,Economy,Office Supplies,Binders,Kertas HVS A4,0.0,160000,36638,5,False
AZ-2012-2537589,2012-03-31,Andi Pratama,Indonesia,Sumatera Selatan,Palembang,Barat,Consumer,Economy,Office Supplies,Labels,Map Plastik,0.0,114000,17751,3,False
AZ-2012-9411069,2012-03-31,Nabila Putri,Indonesia,Jawa Timur,Malang,Tengah,Corporate,Economy,Office Supplies,Art,Kertas HVS A4,0.0,178000,42240,4,True
AZ-2012-9411069,2012-03-31,Siti Aisyah,Indonesia,Sumatera Selatan,Palembang,Barat,Corporate,Economy,Office Supplies,Binders,Map Plastik,0.0,73000,11558,2,True
AZ-2012-9411069,2012-03-31,Fajar Nugroho,Indonesia,Sumatera Selatan,Palembang,Barat,Corporate,Economy,Office Supplies,Labels,StickyNotes,0.0,118500,22981,3,False
AZ-2012-9411069,2012-03-31,Agus Saputra,Indonesia,Bali,Denpasar,Timur,Corporate,Economy,Office Supplies,Storage,Map Plastik,0.1,44550,10673,3,True
AZ-2012-9411069,2012-03-31,Budi Santoso,Indonesia,Jawa Barat,Depok,Barat,Corporate,Economy,Office Supplies,Storage,Kertas HVS A4,0.1,78300,12742,3,False
AZ-2012-3323986,2012-04-02,Siti Aisyah,Indonesia,Jawa Timur,Malang,Tengah,Home Office,Priority,Office Supplies,Binders,Binder A4,0.0,102500,10759,5,False
AZ-2012-9649659,2012-04-02,Citra Ayuningtyas,Indonesia,DKI Jakarta,Jakarta,Barat,Corporate,Economy,Office Supplies,Storage,Sticky Notes,0.0,115500,17270,3,True
AZ-2012-2278867,2012-04-03,Fajar Nugroho,Indonesia,Kalimantan Timur,Balikpapan,Timur,Consumer,Economy,Office Supplies,Fasteners,Pulpen Gel,0.0,67000,11968,2,False
AZ-2012-4568768,2012-04-03,Citra Ayuningtyas,Indonesia,Jawa Timur,Surabaya,Tengah,Consumer,Economy,Office Supplies,Storage,Kertas HVS A4,0.4,129600,29207,6,False
AZ-2012-1332956,2012-04-03,Rina Kurnia,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Priority,Office Supplies,Binders,Map Plastik,0.0,25000,5079,2,True
AZ-2012-3450092,2012-04-04,Rizky Hidayat,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Economy,Office Supplies,Art,Sticky Notes,0.0,86000,11770,2,False
AZ-2012-3450092,2012-04-04,Ilham Ramadhan,Indonesia,DKI Jakarta,Jakarta,Barat,Consumer,Economy,Office Supplies,Art,Spidol Permanen,0.0,34500,4263,3,False
AZ-2012-6468483,2012-04-04,Yusuf Maulana,Indonesia,Bali,Denpasar,Timur,Consumer,Immediate,Office Supplies,Paper,Buku Tulis A5,0.0,78000,12087,4,False
AZ-2012-5131347,2012-04-05,Ilham Ramadhan,Indonesia,Sulawesi Selatan,Makassar,Timur,Corporate,Immediate,Office Supplies,Art,Binder A4,0.5,38000,5303,2,False
AZ-2012-5131347,2012-04-05,Putri Maharani,Indonesia,Jawa Barat,Bogor,Barat,Corporate,Immediate,Office Supplies,Art,Map Plastik,0.5,82500,12621,5,True
AZ-2012-5131347,2012-04-05,Budi Santoso,Indonesia,Jawa Timur,Malang,Tengah,Corporate,Immediate,Technology,Phones,Mouse Wireless,0.5,1755000,438192,9,True
AZ-2012-1904492,2012-04-06,Ilham Ramadhan,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Economy,Office Supplies,Fasteners,Buku Tulis A5,0.0,34000,7165,1,False
AZ-2012-7659518,2012-04-06,Siti Aisyah,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Economy,Office Supplies,Storage,Sticky Notes,0.1,27900,5469,1,True
BN-2012-7168057,2012-04-06,Farhan Akbar,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Economy,Office Supplies,Binders,Kertas HVS A4,0.0,85500,12712,3,False
AZ-2012-4182934,2012-04-07,Rizky Hidayat,Indonesia,Jawa Timur,Surabaya,Tengah,Consumer,Economy,Office Supplies,Storage,Sticky Notes,0.0,74000,15712,2,True
AZ-2012-4182934,2012-04-07,Budi Santoso,Indonesia,Jawa Barat,Bandung,Barat,Consumer,Economy,Technology,Copiers,MouseWireless,0.0,2100000,419218,4,False
AZ-2012-9921309,2012-04-09,Budi Santoso,Indonesia,Sumatera Selatan,Palembang,Barat,Home Office,Economy,Technology,Phones,Webcam HD,0.1,1755000,299854,13,False
AZ-2012-4512200,2012-04-09,Dewi Lestari,Indonesia,Sumatera Selatan,Palembang,Barat,Consumer,Economy,Office Supplies,Envelopes,Buku Tulis A5,0.0,56000,7335,4,True
AZ-2012-4512200,2012-04-09,Ilham Ramadhan,Indonesia,DKI Jakarta,Jakarta,Barat,Consumer,Economy,Technology,Copiers,Webcam HD,0.0,1230000,211782,3,True
AZ-2012-327072,2012-04-09,Nurul Hidayah,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Economy,Office Supplies,Binders,Binder A4,0.5,15750,3331,3,True
AZ-2012-6113257,2012-04-10,Nabila Putri,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Economy,Office Supplies,Binders,Binder A4,0.0,151500,28916,3,True
AZ-2012-6113257,2012-04-10,Rizky Hidayat,Indonesia,Jawa Timur,Surabaya,Tengah,Consumer,Economy,Office Supplies,Fasteners,Map Plastik,0.0,136500,17452,3,False
AZ-2012-8035281,2012-04-10,Budi Santoso,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Immediate,Office Supplies,Binders,Binder A4,0.0,210000,47878,4,True
AZ-2012-8589004,2012-04-10,Unknown,Indonesia,Kalimantan Timur,Balikpapan,Timur,Consumer,Economy Plus,Office Supplies,Binders,Pulpen Gel,0.0,272500,49948,5,True
BN-2012-8726185,2012-04-10,Rina Kurnia,Indonesia,Jawa Barat,Depok,Barat,Consumer,Economy,Furniture,Bookcases,Rak Penyimpanan,0.5,3225000,765075,3,True
BN-2012-8726185,2012-04-10,Agus Saputra,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Economy,Office Supplies,Art,Spidol Permanen,0.5,130500,17111,6,False
BN-2012-8726185,2012-04-10,Rizky Hidayat,Indonesia,Kalimantan Timur,Balikpapan,Timur,Consumer,Economy,Office Supplies,Paper,Spidol Permanen,0.5,22500,1912,3,False
AZ-2012-7832440,2012-04-11,Fajar Nugroho,Indonesia,Jawa Barat,Depok,Barat,Consumer,Economy,Furniture,Bookcases,Kursi Kantor,0.0,3700000,854111,2,True
AZ-2012-7832440,2012-04-11,Ilham Ramadhan,Indonesia,Jawa Barat,Bandung,Barat,Consumer,Economy,Office Supplies,Art,Kertas HVS A4,0.0,46500,9357,3,False
AZ-2012-7832440,2012-04-11,Citra Ayuningtyas,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Economy,Office Supplies,Labels,Kertas HVS A4,0.0,112500,15389,5,False
AZ-2012-7832440,2012-04-11,Ilham Ramadhan,Indonesia,Jawa Timur,Surabaya,Tengah,Consumer,Economy,Office Supplies,Storage,Map Plastik,0.0,472500,98472,9,False
BN-2012-1276704,2012-04-12,Fajar Nugroho,Indonesia,Jawa Barat,Bandung,Barat,Consumer,Economy,Office Supplies,Art,Spidol Permanen,0.1,93600,20781,2,False
BN-2012-1276704,2012-04-12,Ahmad Fauzi,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Economy,Technology,Copiers,Flashdisk 64 GB,0.1,2002500,293702,5,True
AZ-2012-3002893,2012-04-13,Nurul Hidayah,Indonesia,Jawa Barat,Depok,Barat,Consumer,Economy,Technology,Machines,Flashdisk 64 GB,0.15,2159000,538039,4,True
BN-2012-8433873,2012-04-13,Ilham Ramadhan,Indonesia,Sulawesi Selatan,Makassar,Timur,Consumer,Economy Plus,Technology,Phones,Headset,0.5,375000,60970,3,False
BN-2012-3872886,2012-04-13,Yusuf Maulana,Indonesia,Jawa Barat,Bandung,Barat,Consumer,Economy Plus,Furniture,Chairs,Meja Kerja,0.1,675000,137354,3,False
BN-2012-3872886,2012-04-13,Citra Ayuningtyas,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Economy Plus,Office Supplies,Art,Sticky Notes,0.0,153000,14281,3,True
BN-2012-3872886,2012-04-13,Ahmad Fauzi,Indonesia,Jawa Barat,Depok,Barat,Consumer,Economy Plus,Office Supplies,Binders,Spidol Permanen,0.0,70000,13867,7,False
AZ-2012-8885396,2012-04-14,Budi Santoso,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Economy,Office Supplies,Storage,Kertas HVS A4,0.0,227500,22124,5,True
AZ-2012-2306577,2012-04-16,Siti Aisyah,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Economy,Office Supplies,Art,Binder A4,0.0,132500,29197,5,True
AZ-2012-2306577,2012-04-16,Ilham Ramadhan,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Economy,Office Supplies,Storage,Binder A4,0.1,32400,3275,3,False
AZ-2012-2306577,2012-04-16,Rizky Hidayat,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Economy,Technology,Phones,Mouse Wireless,0.0,1785000,246492,3,True
BN-2012-7786585,2012-04-16,Putri Maharani,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Economy,Furniture,Chairs,Rak Penyimpanan,0.1,3690000,626658,2,False
BN-2012-2380849,2012-04-16,Rizky Hidayat,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Economy,Office Supplies,Storage,Buku Tulis A5,0.5,70500,17040,6,False
BN-2012-2380849,2012-04-16,Andi Pratama,Indonesia,Kalimantan Timur,Balikpapan,Timur,Consumer,Economy,Office Supplies,Supplies,Map Plastik,0.5,105000,18003,6,False
AZ-2012-2465302,2012-04-17,Andi Pratama,Indonesia,Jawa Barat,Depok,Barat,Consumer,Economy,Office Supplies,Binders,Binder A4,0.0,29000,5181,2,True
AZ-2012-5629458,2012-04-19,Fajar Nugroho,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Economy Plus,Office Supplies,Art,Buku Tulis A5,0.0,210000,24443,5,True
AZ-2012-3819043,2012-04-19,Nabila Putri,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Economy Plus,Office Supplies,Supplies,Pulpen Gel,0.0,381500,52389,7,True
AZ-2012-270116,2012-04-20,Farhan Akbar,Indonesia,Jawa Timur,Surabaya,Tengah,Corporate,Economy,Technology,Copiers,Webcam HD,0.0,255000,55676,3,False
AZ-2012-7552000,2012-04-20,Nabila Putri,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Corporate,Priority,Furniture,Bookcases,Meja Kerja,0.0,4725000,883828,3,False
AZ-2012-6231501,2012-04-20,Farhan Akbar,Indonesia,Jawa Tengah,Semarang,Tengah,Corporate,Economy Plus,Office Supplies,Supplies,Kertas HVS A4,0.0,108000,23865,2,False
AZ-2012-6401675,2012-04-22,Farhan Akbar,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Corporate,Economy,Office Supplies,Appliances,Pulpen Gel,0.2,80800,15110,2,False
AZ-2012-6401675,2012-04-22,Yusuf Maulana,Indonesia,Jawa Barat,Bogor,Barat,Corporate,Economy,Office Supplies,Art,Map Plastik,0.1,225000,53834,5,True
AZ-2012-6401675,2012-04-22,Ilham Ramadhan,Indonesia,Jawa Barat,Bekasi,Barat,Corporate,Economy,Office Supplies,Art,Sticky Notes,0.1,107100,14203,7,True
AZ-2012-6401675,2012-04-22,Andi Pratama,Indonesia,Sumatera Utara,Medan,Barat,Corporate,Economy,Technology,Copiers,Mouse Wireless,0.1,2331000,221112,14,False
BN-2012-1206037,2012-04-22,Siti Aisyah,Indonesia,Jawa Barat,Depok,Barat,Consumer,Economy,Office Supplies,Binders,Binder A4,0.5,49000,10587,4,True
BN-2012-1206037,2012-04-22,Bagus Setiawan,Indonesia,Jawa Timur,Surabaya,Tengah,Consumer,Economy,Office Supplies,Envelopes,Spidol Permanen,0.5,210000,26871,8,True
AZ-2012-375859,2012-04-23,Citra Ayuningtyas,Indonesia,DKI Jakarta,Jakarta,Barat,Consumer,Economy,Office Supplies,Binders,Binder A4,0.1,83700,9030,3,False
AZ-2012-656965,2012-04-23,Fajar Nugroho,Indonesia,Jawa Timur,Surabaya,Tengah,Corporate,Economy,Office Supplies,Envelopes,Binder A4,0.0,396000,70483,9,False
AZ-2012-656965,2012-04-23,Bagus Setiawan,Indonesia,Jawa Barat,Bandung,Barat,Corporate,Economy,Office Supplies,Storage,Pulpen Gel,0.1,36450,3580,3,True
AZ-2012-3048240,2012-04-23,Nurul Hidayah,Indonesia,Sumatera Utara,Medan,Barat,Corporate,Economy,Technology,Accessories,Webcam HD,0.0,3225000,430052,5,True
AZ-2012-5629716,2012-04-24,Rizky Hidayat,Indonesia,Jawa Barat,Bekasi,Barat,Corporate,Economy,Office Supplies,Art,Pulpen Gel,0.5,27500,6837,5,False
AZ-2012-5629716,2012-04-24,Putri Maharani,Indonesia,Jawa Barat,Bekasi,Barat,Corporate,Economy,Office Supplies,Binders,Pulpen Gel,0.5,15000,1899,2,True
AZ-2012-5629716,2012-04-24,Ilham Ramadhan,Indonesia,Jawa Tengah,Semarang,Tengah,Corporate,Economy,Office Supplies,Binders,Spidol Permanen,0.5,62500,2614,1,True
AZ-2012-5629716,2012-04-24,Bagus Setiawan,Indonesia,Sumatera Selatan,Palembang,Barat,Corporate,Economy,Office Supplies,Fasteners,Buku Tulis A5,0.5,56000,9895,4,True
AZ-2012-3206190,2012-04-24,Yusuf Maulana,Indonesia,Sumatera Selatan,Palembang,Barat,Consumer,Economy,Office Supplies,Fasteners,Spidol Permanen,0.0,200000,49466,5,False
AZ-2012-8556389,2012-04-24,Ilham Ramadhan,Indonesia,Bali,Denpasar,Timur,Consumer,Economy,Office Supplies,Binders,Binder A4,0.0,136000,16521,8,False
BN-2012-5184619,2012-04-25,Nurul Hidayah,Indonesia,Jawa Tengah,Semarang,Tengah,Corporate,Economy Plus,Office Supplies,Storage,Buku Tulis A5,0.5,132500,27945,5,True
AZ-2012-7805058,2012-04-26,Ilham Ramadhan,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Economy,Office Supplies,Storage,Spidol Permanen,0.1,180900,32654,6,True
AZ-2012-7805058,2012-04-26,Rizky Hidayat,Indonesia,Jawa Timur,Surabaya,Tengah,Consumer,Economy,Technology,Machines,Mouse Wireless,0.0,1305000,283151,3,False
AZ-2012-184298,2012-04-26,Nabila Putri,Indonesia,Jawa Timur,Malang,Tengah,Home Office,Priority,Office Supplies,Fasteners,Binder A4,0.0,39000,4874,1,True
BN-2012-2790989,2012-04-26,Siti Aisyah,Indonesia,DKI Jakarta,Jakarta,Barat,Consumer,Economy Plus,Furniture,Furnishings,Meja Lipat,0.2,2240000,454890,2,True
BN-2012-2790989,2012-04-26,Farhan Akbar,Indonesia,Bali,Denpasar,Timur,Consumer,Economy Plus,Technology,Machines,Webcam HD,0.5,475000,73266,2,True
AZ-2012-6973714,2012-04-27,Agus Saputra,Indonesia,Jawa Barat,Depok,Barat,Consumer,Economy,Office Supplies,Art,Kertas HVS A4,0.0,31000,6306,2,False
AZ-2012-6973714,2012-04-27,Putri Maharani,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Economy,Technology,Accessories,Mouse Wireless,0.0,690000,97076,2,False
AZ-2012-6683296,2012-04-27,Agus Saputra,Indonesia,DKI Jakarta,Jakarta,Barat,Home Office,Priority,Office Supplies,Storage,Sticky Notes,0.6,7200,950,2,True
AZ-2012-6683296,2012-04-27,Ilham Ramadhan,Indonesia,Jawa Barat,Bogor,Barat,Home Office,Priority,Office Supplies,Supplies,Kertas HVS A4,0.5,75750,8185,3,False
AZ-2012-7350513,2012-04-27,Citra Ayuningtyas,Indonesia,Jawa Barat,Depok,Barat,Corporate,Economy,Office Supplies,Art,Spidol Permanen,0.0,88500,15697,3,True
AZ-2012-7350513,2012-04-27,Yusuf Maulana,Indonesia,Jawa Timur,Surabaya,Tengah,Corporate,Economy,Office Supplies,Paper,Map Plasik,0.0,46000,10871,1,False
AZ-2012-4224779,2012-04-27,Dewi Lestari,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Economy,Office Supplies,Storage,Pulpen Gel,0.1,144000,23259,4,True
AZ-2012-8039360,2012-04-27,Farhan Akbar,Indonesia,Jawa Barat,Bandung,Barat,Home Office,Economy,Office Supplies,Binders,Buku Tulis A5,0.0,109500,10857,3,True
AZ-2012-8039360,2012-04-27,Agus Saputra,Indonesia,Sumatera Selatan,Palembang,Barat,Home Office,Economy,Office Supplies,Fasteners,Spidol Permanen,0.0,94000,20172,2,False
AZ-2012-8039360,2012-04-27,Farhan Akbar,Indonesia,Jawa Barat,Depok,Barat,Home Office,Economy,Office Supplies,Labels,Pulpen Gel,0.0,218000,23926,4,False
AZ-2012-8039360,2012-04-27,Farhan Akbar,Indonesia,Jawa Tengah,Semarang,Tengah,Home Office,Economy,Office Supplies,Storage,Map Plastik,0.0,60000,7056,4,True
AZ-2012-8039360,2012-04-27,Nabila Putri,Indonesia,Bali,Denpasar,Timur,Home Office,Economy,Technology,Machines,Keyboard USB,0.0,1125000,193836,5,True
BN-2012-6754964,2012-04-27,Budi Santoso,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Economy,Office Supplies,Binders,Map Plastik,0.0,83000,7055,2,False
BN-2012-6754964,2012-04-27,Putri Maharani,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Economy,Office Supplies,Supplies,Spidol Permanen,0.0,47500,10772,5,False
AZ-2012-9817190,2012-04-28,Bagus Setiawan,Indonesia,Jawa Barat,Bandung,Barat,Consumer,Economy,Office Supplies,Art,Spidol Permanen,0.0,42500,7542,1,True
AZ-2012-9817190,2012-04-28,Agus Saputra,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Economy,Office Supplies,Art,Binder A4,0.0,35000,4458,2,True
AZ-2012-9817190,2012-04-28,Rina Kurnia,Indonesia,Bali,Denpasar,Timur,Consumer,Economy,Office Supplies,Labels,Kertas HVS A4,0.0,17000,-5842,2,True
AZ-2012-9817190,2012-04-28,Budi Santoso,Indonesia,Kalimantan Timur,Balikpapan,Timur,Consumer,Economy,Office Supplies,Paper,Binder A4,0.0,142500,14862,3,False
AZ-2012-9817190,2012-04-28,Citra Ayuningtyas,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Economy,Technology,Machines,Keyboard USB,0.0,900000,114963,5,False
BN-2012-9955525,2012-04-28,Ahmad Fauzi,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Economy,Office Supplies,Envelopes,Sticky Notes,0.0,387000,79070,9,False
AZ-2012-2854166,2012-04-30,Agus Saputra,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Economy,Furniture,Chairs,Kursi Kantor,0.1,1755000,293176,3,True
AZ-2012-2854166,2012-04-30,Agus Saputra,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Economy,Office Supplies,Art,Spidol Permanen,0.0,34000,4189,2,False
AZ-2012-2854166,2012-04-30,Yusuf Maulana,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Economy,Office Supplies,Fasteners,Sticky Notes,0.0,172500,18640,5,False
